t_s,x_meas_cm,x_true_cm,v_true_cmps,v_cmd_cmps,err_cm,p_term,i_term,d_term
1.191999999999999993e+01,5.000000000000135003e+00,5.000000000000135003e+00,-6.504950847458644836e-13,-2.224886941348813707e-13,-1.350031197944190353e-13,-2.224886941348813707e-13,0.000000000000000000e+00,0.000000000000000000e+00
1.193999999999999950e+01,5.000000000000122569e+00,5.000000000000122569e+00,-6.056960442404409309e-13,-2.025046796916285530e-13,-1.225686219186172821e-13,-2.025046796916285530e-13,0.000000000000000000e+00,0.000000000000000000e+00
1.196000000000000085e+01,5.000000000000111022e+00,5.000000000000111022e+00,-5.635117331041894402e-13,-1.838529328779259231e-13,-1.110223024625156540e-13,-1.838529328779259231e-13,0.000000000000000000e+00,0.000000000000000000e+00
1.198000000000000043e+01,5.000000000000100364e+00,5.000000000000100364e+00,-5.238139051631478847e-13,-1.665334536937734811e-13,-1.003641614261141513e-13,-1.665334536937734811e-13,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,5.000000000000090594e+00,5.000000000000090594e+00,-4.864871388607502189e-13,-1.505462421391712269e-13,-9.059419880941277370e-14,-1.505462421391712269e-13,0.000000000000000000e+00,0.000000000000000000e+00
1.201999999999999957e+01,5.000000000000081712e+00,5.000000000000081712e+00,-4.514275547960871232e-13,-1.358912982141191605e-13,-8.171241461241152138e-14,-1.358912982141191605e-13,0.000000000000000000e+00,0.000000000000000000e+00
1.204000000000000092e+01,5.000000000000073719e+00,5.000000000000073719e+00,-4.185416615083401492e-13,-1.225686219186172821e-13,-7.371880883511039428e-14,-1.225686219186172821e-13,0.000000000000000000e+00,0.000000000000000000e+00
1.206000000000000050e+01,5.000000000000065725e+00,5.000000000000065725e+00,-3.877453166827727186e-13,-1.105782132526655914e-13,-6.572520305780926719e-14,-1.105782132526655914e-13,0.000000000000000000e+00,0.000000000000000000e+00
1.208000000000000007e+01,5.000000000000058620e+00,5.000000000000058620e+00,-3.588295654731668167e-13,-9.858780458671390079e-14,-5.861977570020826533e-14,-9.858780458671390079e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.209999999999999964e+01,5.000000000000052403e+00,5.000000000000052403e+00,-3.317395752808813495e-13,-8.792966355031239800e-14,-5.240252676230738871e-14,-8.792966355031239800e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.212000000000000099e+01,5.000000000000046185e+00,5.000000000000046185e+00,-3.064259967671393128e-13,-7.860379014346108306e-14,-4.618527782440651208e-14,-7.860379014346108306e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.214000000000000057e+01,5.000000000000040856e+00,5.000000000000040856e+00,-2.827111887640863583e-13,-6.927791673660976812e-14,-4.085620730620576069e-14,-6.927791673660976812e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.216000000000000014e+01,5.000000000000035527e+00,5.000000000000035527e+00,-2.605685009836085866e-13,-6.128431095930864103e-14,-3.552713678800500929e-14,-6.128431095930864103e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.217999999999999972e+01,5.000000000000031086e+00,5.000000000000031086e+00,-2.398407214034484642e-13,-5.329070518200751394e-14,-3.108624468950438313e-14,-5.329070518200751394e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.220000000000000107e+01,5.000000000000026645e+00,5.000000000000026645e+00,-2.205195859665292904e-13,-4.662936703425657470e-14,-2.664535259100375697e-14,-4.662936703425657470e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000064e+01,5.000000000000022204e+00,5.000000000000022204e+00,-2.024644302585269350e-13,-3.996802888650563546e-14,-2.220446049250313081e-14,-3.996802888650563546e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.224000000000000021e+01,5.000000000000018652e+00,5.000000000000018652e+00,-1.855486563065497237e-13,-3.330669073875469621e-14,-1.865174681370262988e-14,-3.330669073875469621e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.225999999999999979e+01,5.000000000000015099e+00,5.000000000000015099e+00,-1.697915526979501509e-13,-2.797762022055394482e-14,-1.509903313490212895e-14,-2.797762022055394482e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.228000000000000114e+01,5.000000000000012434e+00,5.000000000000012434e+00,-1.550772523983904551e-13,-2.264854970235319342e-14,-1.243449787580175325e-14,-2.264854970235319342e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.230000000000000071e+01,5.000000000000009770e+00,5.000000000000009770e+00,-1.414347018399216777e-13,-1.865174681370262988e-14,-9.769962616701377556e-15,-1.865174681370262988e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.232000000000000028e+01,5.000000000000007105e+00,5.000000000000007105e+00,-1.287567260484347165e-13,-1.465494392505206633e-14,-7.105427357601001859e-15,-1.465494392505206633e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.233999999999999986e+01,5.000000000000004441e+00,5.000000000000004441e+00,-1.169468675472314078e-13,-1.065814103640150279e-14,-4.440892098500626162e-15,-1.065814103640150279e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.235999999999999943e+01,5.000000000000002665e+00,5.000000000000002665e+00,-1.059183146072833559e-13,-6.661338147750939243e-15,-2.664535259100375697e-15,-6.661338147750939243e-15,0.000000000000000000e+00,0.000000000000000000e+00
1.238000000000000078e+01,5.000000000000000888e+00,5.000000000000000888e+00,-9.572616343542007160e-14,-3.996802888650563546e-15,-8.881784197001252323e-16,-3.996802888650563546e-15,0.000000000000000000e+00,0.000000000000000000e+00
1.240000000000000036e+01,4.999999999999999112e+00,4.999999999999999112e+00,-8.628677385483308827e-14,-1.332267629550187849e-15,8.881784197001252323e-16,-1.332267629550187849e-15,0.000000000000000000e+00,0.000000000000000000e+00
1.241999999999999993e+01,4.999999999999997335e+00,4.999999999999997335e+00,-7.752486970639475687e-14,1.332267629550187849e-15,2.664535259100375697e-15,1.332267629550187849e-15,0.000000000000000000e+00,0.000000000000000000e+00
1.243999999999999950e+01,4.999999999999995559e+00,4.999999999999995559e+00,-6.937270244689022483e-14,3.996802888650563546e-15,4.440892098500626162e-15,3.996802888650563546e-15,0.000000000000000000e+00,0.000000000000000000e+00
1.246000000000000085e+01,4.999999999999994671e+00,4.999999999999994671e+00,-6.176929838742611095e-14,6.661338147750939243e-15,5.329070518200751394e-15,6.661338147750939243e-15,0.000000000000000000e+00,0.000000000000000000e+00
1.248000000000000043e+01,4.999999999999993783e+00,4.999999999999993783e+00,-5.479300797095338462e-14,7.993605777301127091e-15,6.217248937900876626e-15,7.993605777301127091e-15,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e+01,4.999999999999992895e+00,4.999999999999992895e+00,-4.838111983317291214e-14,9.325873406851314940e-15,7.105427357601001859e-15,9.325873406851314940e-15,0.000000000000000000e+00,0.000000000000000000e+00
1.251999999999999957e+01,4.999999999999992006e+00,4.999999999999992006e+00,-4.247719374621546938e-14,1.065814103640150279e-14,7.993605777301127091e-15,1.065814103640150279e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.254000000000000092e+01,4.999999999999991118e+00,4.999999999999991118e+00,-3.703043350499875464e-14,1.199040866595169064e-14,8.881784197001252323e-15,1.199040866595169064e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.256000000000000050e+01,4.999999999999990230e+00,4.999999999999990230e+00,-3.199512252494869196e-14,1.332267629550187849e-14,9.769962616701377556e-15,1.332267629550187849e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.258000000000000007e+01,4.999999999999989342e+00,4.999999999999989342e+00,-2.733011587994861676e-14,1.465494392505206633e-14,1.065814103640150279e-14,1.465494392505206633e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.259999999999999964e+01,4.999999999999988454e+00,4.999999999999988454e+00,-2.299838313649352967e-14,1.598721155460225418e-14,1.154631945610162802e-14,1.598721155460225418e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.262000000000000099e+01,4.999999999999988454e+00,4.999999999999988454e+00,-1.896659690442893092e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000057e+01,4.999999999999988454e+00,4.999999999999988454e+00,-1.533798929557079205e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.266000000000000014e+01,4.999999999999988454e+00,4.999999999999988454e+00,-1.207224244759846864e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.267999999999999972e+01,4.999999999999988454e+00,4.999999999999988454e+00,-9.133070284423377258e-15,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.270000000000000107e+01,4.999999999999988454e+00,4.999999999999988454e+00,-6.487815337565795960e-15,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.272000000000000064e+01,4.999999999999988454e+00,4.999999999999988454e+00,-4.107085885393972319e-15,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.274000000000000021e+01,4.999999999999988454e+00,4.999999999999988454e+00,-1.964429378439330568e-15,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.275999999999999979e+01,4.999999999999988454e+00,4.999999999999988454e+00,-3.603852218015354519e-17,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.278000000000000114e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.699513248453105973e-15,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.280000000000000071e+01,4.999999999999988454e+00,4.999999999999988454e+00,3.261509842023039756e-15,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.282000000000000028e+01,4.999999999999988454e+00,4.999999999999988454e+00,4.667306776235979668e-15,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.283999999999999986e+01,4.999999999999988454e+00,4.999999999999988454e+00,5.932524017027625431e-15,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.285999999999999943e+01,4.999999999999988454e+00,4.999999999999988454e+00,7.071219533740106933e-15,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.288000000000000078e+01,4.999999999999988454e+00,4.999999999999988454e+00,8.096045498781339575e-15,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.290000000000000036e+01,4.999999999999988454e+00,4.999999999999988454e+00,9.018388867318449190e-15,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.291999999999999993e+01,4.999999999999988454e+00,4.999999999999988454e+00,9.848497899001848947e-15,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.293999999999999950e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.059559602751690841e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.296000000000000085e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.126798434318046209e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.298000000000000043e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.187313382727765977e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.241776836296513736e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.301999999999999957e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.290793944508386830e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.304000000000000092e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.334909341899072536e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.306000000000000050e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.374613199550689640e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.308000000000000007e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.410346671437145080e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999999964e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.442506796134955119e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.312000000000000099e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.471450908362983964e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.314000000000000057e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.497500609368210083e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.316000000000000014e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.520945340272913337e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.317999999999999972e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.542045598087146297e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.320000000000000107e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.561035830119956183e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.322000000000000064e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.578127038949484827e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.324000000000000021e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.593509126896060764e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.325999999999999979e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.607353006047979140e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.328000000000000114e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.619812497284705709e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.330000000000000071e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.631026039397759527e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.332000000000000028e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.641118227299508058e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.333999999999999986e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.650201196411081704e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.335999999999999943e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.658375868611498048e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
